jet_times,brst_start_datetime_closest,brst_end_datetime_closest,time_interval_start,time_interval_end
2016-10-22 13:05:24.172000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,35929440.172,-47356798.828
2016-10-22 13:11:54.177000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,35929830.177,-47356408.823
2016-10-22 13:00:34.218000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,35929150.218,-47357088.782
2016-10-22 13:16:14.130000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,35930090.13,-47356148.87
2016-10-22 12:58:54.166000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,35929050.166,-47357188.834
2016-10-22 13:09:44.125000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,35929700.125,-47356538.875
2016-10-22 13:02:14.119000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,35929250.119,-47356988.881
2016-10-23 16:25:54.075000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36027870.075,-47258368.925
2016-10-23 16:28:14.177000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36028010.177,-47258228.823
2016-10-23 16:30:24.079000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36028140.079,-47258098.921
2016-10-23 16:34:54.083000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36028410.083,-47257828.917
2016-10-23 16:36:04.133000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36028480.133,-47257758.867
2016-10-23 16:32:44.181000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36028280.181,-47257958.819
2016-10-23 16:38:34.136000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36028630.136,-47257608.864
2016-10-24 14:28:14.187000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36107210.187,-47179028.813
2016-10-24 14:21:54.082000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36106830.082,-47179408.918
2016-10-24 14:32:04.140000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36107440.14,-47178798.86
2016-10-24 14:26:04.136000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36107080.136,-47179158.864
2016-10-24 14:24:04.134000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36106960.134,-47179278.866
2016-10-25 17:47:34.211000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36205570.211,-47080668.789
2016-10-25 20:15:44.086000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36214460.086,-47071778.914
2016-10-25 20:09:04.180000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36214060.18,-47072178.82
2016-10-26 10:19:04.141000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36265060.141,-47021178.859
2016-10-26 17:01:54.127000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36289230.127,-46997008.873
2016-10-26 17:05:24.130000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36289440.13,-46996798.87
2016-10-26 17:03:34.179000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36289330.179,-46996908.821
2016-10-26 17:13:24.137000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36289920.137,-46996318.863
2016-10-26 19:15:14.191000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36297230.191,-46989008.809
2016-10-26 19:18:14.193000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36297410.193,-46988828.807
2016-10-26 19:10:44.187000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36296960.187,-46989278.813
2016-10-26 19:08:34.135000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36296830.135,-46989408.865
2016-10-26 19:13:04.139000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36297100.139,-46989138.861
2016-10-27 17:37:34.215000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36377770.215,-46908468.785
2016-10-28 14:51:54.103000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36454230.103,-46832008.897
2016-10-28 17:33:54.089000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36463950.089,-46822288.911
2016-10-28 17:39:44.194000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36464300.194,-46821938.806
2016-10-28 17:31:34.137000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36463810.137,-46822428.863
2016-10-28 17:41:04.145000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36464380.145,-46821858.855
2016-10-29 09:30:04.189000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36521320.189,-46764918.811
2016-10-29 09:27:44.087000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36521180.087,-46765058.913
2016-10-29 09:33:34.192000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36521530.192,-46764708.808
2016-10-29 09:31:14.090000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36521390.09,-46764848.91
2016-10-29 12:25:44.083000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36531860.083,-46754378.917
2016-10-29 12:15:44.075000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36531260.075,-46754978.925
2016-10-29 12:13:14.223000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36531110.223,-46755128.777
2016-10-29 12:23:14.081000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36531710.081,-46754528.919
2016-10-29 12:20:44.079000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36531560.079,-46754678.921
2016-10-29 12:28:14.085000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36532010.085,-46754228.915
2016-10-29 12:18:14.077000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36531410.077,-46754828.923
2016-10-29 16:20:14.128000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36545930.128,-46740308.872
2016-10-31 12:09:04.115000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36703660.115,-46582578.885
2016-10-31 12:13:44.169000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36703940.169,-46582298.831
2016-10-31 12:06:34.113000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36703510.113,-46582728.887
2016-10-31 12:04:14.161000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36703370.161,-46582868.839
2016-10-31 12:11:24.217000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36703800.217,-46582438.783
2016-10-31 12:24:44.178000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36704600.178,-46581638.822
2016-10-31 12:28:34.131000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36704830.131,-46581408.869
2016-10-31 12:26:34.130000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36704710.13,-46581528.87
2016-10-31 12:19:14.174000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36704270.174,-46581968.826
2016-11-01 09:52:44.147000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36781880.147,-46504358.853
2016-11-01 09:48:44.144000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36781640.144,-46504598.856
2016-11-01 09:50:24.195000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36781740.195,-46504498.805
2016-11-01 09:57:14.151000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36782150.151,-46504088.849
2016-11-01 09:55:34.100000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36782050.1,-46504188.9
2016-11-02 09:29:24.175000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36866880.175,-46419358.825
2016-11-02 09:34:14.129000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36867170.129,-46419068.871
2016-11-02 09:31:44.127000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36867020.127,-46419218.873
2016-11-02 09:38:24.182000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36867420.182,-46418818.818
2016-11-02 09:36:34.080000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36867310.08,-46418928.92
2016-11-03 09:22:04.088000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36952840.088,-46333398.912
2016-11-03 09:17:04.084000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36952540.084,-46333698.916
2016-11-03 09:19:34.086000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36952690.086,-46333548.914
2016-11-03 09:24:34.090000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36952990.09,-46333248.91
2016-11-03 09:28:14.143000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36953210.143,-46333028.857
2016-11-03 19:52:44.078000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36990680.078,-46295558.922
2016-11-03 20:00:54.135000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,36991170.135,-46295068.865
2016-11-06 16:11:54.142000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37236630.142,-46049608.858
2016-11-06 16:17:34.197000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37236970.197,-46049268.803
2016-11-06 16:21:34.200000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37237210.2,-46049028.8
2016-11-06 16:15:34.195000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37236850.195,-46049388.805
2016-11-06 16:19:34.198000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37237090.198,-46049148.802
2016-11-08 09:34:34.168000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37385590.168,-45900648.832
2016-11-08 09:27:04.162000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37385140.162,-45901098.838
2016-11-08 09:29:34.164000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37385290.164,-45900948.836
2016-11-08 09:32:04.166000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37385440.166,-45900798.834
2016-11-08 09:41:24.124000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37386000.124,-45900238.876
2016-11-09 20:01:24.205000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37509600.205,-45776638.795
2016-11-09 20:06:14.160000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37509890.16,-45776348.84
2016-11-09 20:03:44.157000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37509740.157,-45776498.843
2016-11-10 08:31:14.090000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37554590.09,-45731648.91
2016-11-10 18:28:24.213000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37590420.213,-45695818.787
2016-11-10 18:30:44.165000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37590560.165,-45695678.835
2016-11-10 18:25:54.211000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37590270.211,-45695968.789
2016-11-10 18:33:14.167000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37590710.167,-45695528.833
2016-11-10 18:41:34.125000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37591210.125,-45695028.875
2016-11-10 18:39:24.223000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37591080.223,-45695158.777
2016-11-11 19:14:14.204000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37679570.204,-45606668.796
2016-11-12 18:46:44.146000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37764320.146,-45521918.854
2016-11-13 09:38:24.105000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37817820.105,-45468418.895
2016-11-13 09:34:34.152000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37817590.152,-45468648.848
2016-11-13 09:36:34.154000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37817710.154,-45468528.846
2016-11-14 13:08:44.119000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37916840.119,-45369398.881
2016-11-14 13:10:54.171000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37916970.171,-45369268.829
2016-11-14 13:13:04.222000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37917100.222,-45369138.778
2016-11-14 13:15:14.124000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37917230.124,-45369008.876
2016-11-14 13:22:34.081000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37917670.081,-45368568.919
2016-11-14 13:20:44.129000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37917560.129,-45368678.871
2016-11-14 13:19:04.078000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37917460.078,-45368778.922
2016-11-14 15:33:24.148000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37925520.148,-45360718.852
2016-11-14 15:35:24.150000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37925640.15,-45360598.85
2016-11-14 15:39:44.103000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37925900.103,-45360338.897
2016-11-15 08:34:04.129000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37986760.129,-45299478.871
2016-11-15 11:03:04.111000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37995700.111,-45290538.889
2016-11-15 10:59:04.108000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37995460.108,-45290778.892
2016-11-15 10:57:04.106000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37995340.106,-45290898.894
2016-11-15 11:06:34.114000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37995910.114,-45290328.886
2016-11-15 11:14:24.221000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37996380.221,-45289858.779
2016-11-15 11:04:44.163000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37995800.163,-45290438.837
2016-11-15 11:01:04.109000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,37995580.109,-45290658.891
2016-11-15 12:19:54.130000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38000310.13,-45285928.87
2016-11-15 12:18:34.179000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38000230.179,-45286008.821
2016-11-15 13:38:34.102000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38005030.102,-45281208.898
2016-11-15 14:15:54.086000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38007270.086,-45278968.914
2016-11-15 14:13:24.083000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38007120.083,-45279118.917
2016-11-15 14:18:14.188000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38007410.188,-45278828.812
2016-11-15 14:23:04.142000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38007700.142,-45278538.858
2016-11-15 14:27:44.196000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38007980.196,-45278258.804
2016-11-15 14:20:44.190000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38007560.19,-45278678.81
2016-11-15 14:25:24.094000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38007840.094,-45278398.906
2016-11-16 11:59:24.113000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38085480.113,-45200758.887
2016-11-16 12:01:14.215000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38085590.215,-45200648.785
2016-11-22 18:15:24.201000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38626440.201,-44659798.799
2016-11-23 09:40:04.166000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38681920.166,-44604318.834
2016-11-24 18:29:34.082000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38800090.082,-44486148.918
2016-11-24 18:32:04.084000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38800240.084,-44485998.916
2016-11-24 18:27:44.130000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38799980.13,-44486258.87
2016-11-24 18:36:54.188000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38800530.188,-44485708.812
2016-11-24 18:44:24.195000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38800980.195,-44485258.805
2016-11-24 18:41:54.193000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38800830.193,-44485408.807
2016-11-24 18:34:44.137000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38800400.137,-44485838.863
2016-11-25 08:12:04.208000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38849440.208,-44436798.792
2016-11-25 10:29:54.128000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38857710.128,-44428528.872
2016-11-25 10:22:34.172000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38857270.172,-44428968.828
2016-11-25 10:31:34.180000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38857810.18,-44428428.82
2016-11-25 10:35:24.133000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38858040.133,-44428198.867
2016-11-25 10:38:54.136000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38858250.136,-44427988.864
2016-11-25 10:40:54.138000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38858370.138,-44427868.862
2016-11-26 17:00:24.177000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38967540.177,-44318698.823
2016-11-26 16:58:14.125000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,38967410.125,-44318828.875
2016-11-29 15:11:54.220000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,39220230.22,-44066008.78
2016-11-29 14:04:54.159000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,39216210.159,-44070028.841
2016-11-29 14:11:34.215000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,39216610.215,-44069628.785
2016-11-29 14:08:04.212000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,39216400.212,-44069838.788
2016-12-02 15:54:54.112000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,39482010.112,-43804228.888
2016-12-02 15:58:54.116000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,39482250.116,-43803988.884
2016-12-02 16:04:44.221000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,39482600.221,-43803638.779
2016-12-02 16:06:24.123000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,39482700.123,-43803538.877
2016-12-07 04:58:14.191000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,39874610.191,-43411628.809
2016-12-07 05:01:44.194000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,39874820.194,-43411418.806
2016-12-07 05:03:44.196000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,39874940.196,-43411298.804
2016-12-07 05:05:54.098000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,39875070.098,-43411168.902
2016-12-07 05:08:34.151000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,39875230.151,-43411008.849
2016-12-10 09:05:14.134000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40148630.134,-43137608.866
2016-12-10 09:06:34.085000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40148710.085,-43137528.915
2016-12-10 09:03:24.182000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40148520.182,-43137718.818
2016-12-10 09:08:04.087000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40148800.087,-43137438.913
2016-12-10 09:09:44.138000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40148900.138,-43137338.862
2016-12-10 09:11:04.090000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40148980.09,-43137258.91
2016-12-10 09:13:34.092000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40149130.092,-43137108.908
2016-12-11 04:16:44.152000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40217720.152,-43068518.848
2016-12-10 15:35:54.110000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40172070.11,-43114168.89
2016-12-11 04:20:34.106000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40217950.106,-43068288.894
2016-12-10 15:41:24.115000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40172400.115,-43113838.885
2016-12-11 04:18:44.154000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40217840.154,-43068398.846
2016-12-11 05:10:04.152000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40220920.152,-43065318.848
2016-12-11 05:01:34.144000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40220410.144,-43065828.856
2016-12-11 05:12:14.204000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40221050.204,-43065188.796
2016-12-11 05:08:04.150000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40220800.15,-43065438.85
2016-12-12 06:11:34.186000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40311010.186,-42975228.814
2016-12-13 11:09:24.189000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40415280.189,-42870958.811
2016-12-13 11:10:34.090000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40415350.09,-42870888.91
2016-12-13 11:11:34.091000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40415410.091,-42870828.909
2016-12-13 11:06:44.137000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40415120.137,-42871118.863
2016-12-13 15:19:44.082000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40430300.082,-42855938.918
2016-12-13 15:22:04.184000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40430440.184,-42855798.816
2016-12-14 06:01:04.201000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40483180.201,-42803058.799
2016-12-14 11:00:04.189000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40501120.189,-42785118.811
2016-12-18 14:35:14.212000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40859630.212,-42426608.788
2016-12-19 13:56:24.214000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40943700.214,-42342538.786
2016-12-19 14:02:54.219000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,40944090.219,-42342148.781
2016-12-20 15:31:54.109000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41035830.109,-42250408.891
2016-12-22 14:28:54.105000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41204850.105,-42081388.895
2016-12-22 14:35:34.161000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41205250.161,-42080988.839
2016-12-22 14:24:24.101000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41204580.101,-42081658.899
2016-12-23 02:51:44.194000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41249420.194,-42036818.806
2016-12-23 02:52:44.195000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41249480.195,-42036758.805
2016-12-23 02:53:34.145000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41249530.145,-42036708.855
2016-12-23 02:59:24.101000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41249880.101,-42036358.899
2016-12-23 06:22:54.134000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41262090.134,-42024148.866
2016-12-24 04:35:54.083000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41342070.083,-41944168.917
2016-12-24 04:57:14.202000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41343350.202,-41942888.798
2016-12-24 04:58:44.203000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41343440.203,-41942798.797
2016-12-24 04:54:34.149000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41343190.149,-41943048.851
2016-12-24 15:15:04.116000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41380420.116,-41905818.884
2016-12-26 11:21:24.194000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41539200.194,-41747038.806
2016-12-26 11:20:54.193000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41539170.193,-41747068.807
2016-12-26 15:03:24.100000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41552520.1,-41733718.9
2016-12-27 03:01:24.156000+00:00,2015-09-02 16:41:24+00:00,2018-04-23 15:45:23+00:00,41595600.156,-41690638.844
